,text,rating
578,"Dành mẩu truyện cuối lại sau cùng, vốn nó cũng ở cuối cùng, giờ thì đã xong. Cách kể chuyện của chị Tư tài ghê, cứ chậm rãi, đều đặn, không có gì quá giật gân mà vui buồn oán giận gì cũng thấu được. Truyện ngắn “Cánh đồng bất tận” có thể được tóm gọn bằng “đời cha ăn mặn, đời con khát nước”. Quanh đi quẩn lại cũng chỉ duyên phận, kiếp người mười hai bến nước long đong thôi hà.",4
579,"By the simple story, Mrs Tu told us about the west of Vietnam so peaceful and homely - River, channel, the unlimited field teach us the life story, the law of cause and effect. By familiar word, Miss Tu describes the west of Vietnam people who lived their best life, who loved no reason, who did for nothing. Thank Mrs brought for me the peaceful west of Vietnam.",5
580,"Những câu chuyện của Nguyễn Ngọc Tư cứ đều đều, bình dị mà làm cho người đọc cảm nhận được một nỗi cô đơn mênh mông và đau đáu khó tả về số phận con người. Giọng văn và cảnh vật của cô rặc miền tây song nước, cứ thật thà chất phát. Nó làm cho số phận, cảm xúc và tâm sự của những nhân vật trở nên thật hơn bao giờ hết.",4
581,"Mình mượn cuốn sách ở thư viện trường, đọc từ năm lớp 10, và vô cùng ám ảnh văn phong, câu chuyện mà tác giả Nguyễn Ngọc Tư viết ra, đến nỗi về sau cũng không đọc thêm cuốn nào của cô nữa.
Ám ảnh, và khá buồn, câu chuyện với tình tiết kì lạ, giọng văn bình tĩnh. Có lẽ vào thời điểm mình đọc tác phẩm, tâm hồn còn khá non để cảm nhận hết bề sâu. Về cơ bản do mình không hợp tác phẩm này.",4
582,"Mỗi khi bạn cảm thấy bực tức, khó chịu vì điều hoà hỏng, vì nổi mụn, vì thức ăn nhiều chất béo... hay bất kỳ điều gì khác gần như vậy thì hay nhớ rằng còn cả triệu người ngoài kia đang trôi vô định chứ chưa hẳn là sống hay tồn tại,
Câu chuyện lạnh lẽo, tối tắm vs sex, đau đớn, nắng cháy và chẳng có lỗi thoát... vẫn luôn thích Nguyễn Ngọc Tư",4
583,"Đoạn cuối thực sự rất ám ảnh, giọng văn của tác giả, cách miêu tả có hồn, đậm chất miền Tây. Mọi thứ trần trụi hiện lên qua các từ ngữ vừa quen, vừa lạ của tác giả. Cuốn sách khiến mình tò mò vì rating, vì các review.Nhưng sự thật thì có lẽ mình vẫn chưa thấm hết tất cả, chưa hiểu nó thật sâu để có thể viết đánh giá, để bàn về nội dung..., hoặc là mình chưa đủ tuổi để hiểu, hoặc",3
584,"5 sao. Vẫn luôn là tập truyện ngắn xuất sắc nhất của Tư, thật sự mình vẫn chưa thấy tập truyện nào hay qua tập này cả.

Mỗi lần đọc anh Hết mê cờ, đọc Cánh đồng bất tận, lại thấy bất lực, rưng rưng..",5
585,"12/11/20
Mình chỉ cho 4★ thôi vì truyện tàn nhẫn quá.
Truyện về 3 cha con ở một vùng sông nước miền tây, bi kịch nối tiếp bi kịch và khi đọc xong đến trang cuối mình k khỏi thở dài. Truyện thực tàn nhẫn về số phận, tương lai và cả cô gái Nương nữa.",4
586,"Truyên dữ dội như chính tên gọi của nó. Cách hành văn nặng nề và tả thực của Nguyễn Ngọc Tư đưa người đọc đến một nông thôn Việt Nam u tối, nhưng cũng còn đâu đó chút ánh sang của tình người và niềm tin vào chân lý.",4
587,"Tên sách là Cánh đồng bất tận nhưng mới chỉ đọc truyện Cánh đồng bất tân (2 lần).Đọc mà đau vô cùng, tủi vô phương, những mảnh đời chắp nối, khổ sở, lẩn quẩn, dằn vặt mình, chịu đựng rồi bùng nổ, lạc đi trong những cảm xúc hoang mang của chính mình.",5
588,"Bản đặc biệt có mỗi 2 truyện vừa, mình thích mỗi ""Cánh Đồng Bất Tận"" đọc thấy xót kinh khủng, còn ""Đất"" thì thấy hơi khó hiểu sao ấy. Giọng kể đượm buồn, mà cách viết cũng hay nữa nhưng đối với mình cũng có chỗ khó hiểu.

Bản đặc biệt mà nói thiệt chứ thua cả mấy bản đặc biệt của bác Ánh 😢, được cái giấy dày các thứ, chứ minh họa làm mình thất vọng. (less)",4
589,Đọc xong thấy “trời ơi sao mà khổ thế này!” Chắc mình chưa đọc một truyện VN nào không về chiến tranh mà nhân vật lại nhiều trải nghiệm đau thương như này. Nhiều đoạn gợi tả thật đến xót xa... Và thắc mắc sao chưa ai dịch qua tiếng Anh nhỉ?,4
590,"Chế Tư luôn viết về những điều đã cũ, như 1 lời trách móc, 1 lời hoài niệm, 1 câu chuyện mang hơi thở của con người miền tây. Quyển sách này cũng thế, những câu chuyện mộc mạc đến mức chân thực, mang 1 vẻ đau buồn của thời gian.",5
591,"Đọc xong tui thấy trống rỗng, phải chăng mình đọc quá nhanh nên chỉ thâý được cái đói, cái nghèo, cái cảnh nheo nhóc của Nương và Điền, cái cảnh túng quẫn trong cái ghe đó khi phải rời bỏ mảnh đất quê hương... Thấy được cái đói cái nghèo làm con người ta khổ đến mức nào...
Sau này chắc chắn tui sẽ đọc lại, hứa đó...",4
592,"Gấp lại cuốn sách mà lòng mình sao nặng nề. Thật sự ám ảnh về những câu chuyện tuy mộc mạc, đời thường nhưng đầy cảm xúc và hơn hết là nỗi đau của những nhân vật trong từng câu chuyện. Trùng hợp sao mà mình lại đọc cuốn này trong lúc buồn. Nên cảm xúc sau khi đọc xong thật không thể tả...",5
593,Nhiều câu chuyện nhỏ về mảnh đời của người phụ nữ thời xưa. Đọc sao thấy chông chênh quá. Giọng văn gần gũi chân thật nhưng cứ làm mình khó chịu bứt rứt sao đó. Sao thấy sống mà khổ vậy... gấp cuốn sách này lại không nghĩ sẽ đọc lại lần 2.,3
594,Tập truyện ngắn rất cuốn hút và hấp dẫn đến câu chuyện cuối cùng. Những mẩu chuyện gợi cho mình những suy ngẫm về cuộc sống và một cái nhìn mới về nhiều vấn đề. Những vấn đề được nêu lên rất tinh tế và nhẹ nhàng nhưng đủ để đọng lại trong chúng ta những bài học và những chiêm nghiệm.,5
595,"I visited Vietnam for the first time in January and wanted to take home a book by a local writer (translated in English). As tragic and saddening the story is, I felt wrapped into it and was even more taken by its ending.",4
596,"Từ đầu đọc, chất giọng của sách làm mình cảm thấy hơi khó đọc. Nhưng càng đọc, mình càng cảm thấy hay, đồng cảm với từng nhân vật trong chuyện.
Với những chuyện buồn ""bất tận"" nhưng trong đó là tình yêu, sự hi sinh, lòng bao dung, sự cố gắng trong cuộc sống. (less)",5
597,"Qủa là một cuốn sách kinh điển.
Đã xem qua phim, nên lần này đọc sách, độ rung cảm đã phần nào giảm bớt khi biết trước tình tiết, cái kết câu chuyện. Tuy nhiên, sức mạnh ngôn từ, chưa bao giờ là dập tắt. Chân thật đến đau lòng.",5
598,"This review has been hidden because it contains spoilers. To view it, click here.",5
599,"Một tập truyện ngắn nhưng khiến đọc giả cảm thấy nặng nề và bứt rứt. Văn chương đậm tính miền Tây , mộc mạc, chân chất và rất sống động. Tuy nhiên quá nhiều chuyện ko vui khiến một người trẻ như mình ko có nhiều năng lượng để bước tiếp. Anyway, đây vẫn là một cuốn sách đáng đọc",4
600,"Những câu chuyện ngắn về cuộc đời của những con người miền sông nước .Những con người nhỏ bé, cuộc sống nghèo khổ, ngang trái với những nỗi niềm thầm kín không thể nói ra. Những con người nghèo về vật chất nhưng giàu tình cảm sâu đậm. Đọc mà thấy buồn man mác.",4
601,"Một quyển sách ngắn, mình đọc cái vèo gần như hết cả quyể n sách, nhưng mà truyện buồn đến đau lòng của những phận người nghèo lênh đênh sông nước không biét ngày nào tìm được chốn dừng chân, đời sống sông nước Nam Bộ được Nguyễn Ngọc Tư miêu tả đẹp và buồn mác mác.",4
602,"Đứa bé đó, nhất định nó sẽ đặt tên là Thương, là Nhớ hay Dịu, Xuyến, Hường... Đứa bé không cha nhưng chắc chắn được đến trường, sẽ tươi tỉnh và vui vẻ sống đến hết đời, vì được mẹ dạy, là trẻ con, đôi khi nên tha thứ lỗi lầm của người lớn......",0
603,"Lần đầu đọc Nguyễn Ngọc Tư, quả như lời đồn, truyện nào xát muối vào tim truyện ấy. Văn cô có một sự thản nhiên đau đớn xuyên suốt, đọc thấy thương, giận, tức, buồn, mà cũng có lúc phì cười, chấp nhận. Làm mình vị tha hơn với nỗi buồn và sự bất công ở khắp nơi trên cuộc đời này.",5
604,"Mình thích giọng văn miền Tây đặc sệt của cô Tư, đọc nhiều đoạn buồn nhưng không hiểu sao mình lại bất giác cười. Những câu chuyện không rõ cái kết cứ để lại trong lòng độc giả mấy nỗi buồn man mác.",4
605,Những câu chuyên đầu tiên khá nhẹ nhàng và mang lại cho con người ta cảm giác u buồn. Nhưng đặc biệt hay phải kể đến mẩu chuyện cuối cùng.. trời đất ơi.. mình không ngờ vậy luôn,4
606,"This review has been hidden because it contains spoilers. To view it, click here.",4
607,quá nhiều xót xa và những tiếng thở dài. Vẫn thấy cô Tư thật ác nghiệt với những nhân vật của chính mình,5
608,"Mình chưa đọc cuốn sách nào mà thương cho nhiều nhân vật đến như vậy. Đọc xong cảm thấy thật bức xúc, ngột ngạt, số phận các nhân vật cứ luẩn quẩn, bế tắc, lối thoát cho họ xa xăm đến vô vọng.",4
609,"Một cuốn sách gồm những tập truyện ngắn đầy cảm động về cuộc đời của những con người ở mảnh đất tận cùng của Tổ quốc - Cà Mau. Hãy đọc để cảm nhận, để hiểu, để biết về cuộc đời của họ.",5
610,"đọc on á, hơi shock song thấy tác giả dũng cảm vì dám viết về 1 đề tài như thế...",3
611,En vemodig och sorglig samling noveller där vardagen är nära och fattigdom hela tiden påverkar människors möjligheter. Visar en vardag som präglas av kamp.,3
612,"Morbid through and through but in the end, there's still a silver lining. Might need a reread. (less)",3
613,Ám ảnh,5
614,One of my favorite till now (pending review after finished my 2nd reading),5
615,Nhẹ nhàng nhưng thật đẹp,4
616,"1/1/2021. 16:06
Đọc xong thấy hoang mang quá chời.",4
617,Đọc thấy buồn quá đi mất. Cơ mà thấy khoái giọng văn đậm màu Nam Bộ của cô Tư cực kì,4
618,"Có vài chỗ chị Tư viết hơi quá tay vì không thống nhất với nhân vật trong ngôi kể thứ nhất, làm hình ảnh bị thô và đánh mất sự tập trung của người đọc. Nhưng mặt bằng chung thì quá tuyệt rồi.",5
619,"""Trái tim nó chỉ là hòn than nhỏ, không thể hâm nóng lại cơ thể ngã màu tro."" (less)",5
620,nhiều truyện đã đọc từ những quyển khác của Tư. Mãi mới có cơ hội để đọc hết được quyển này. Quá xuất sắc. Xét về tổng thể cả quyển thì chắc mình sẽ đánh giá cao Đảo hơn.,5
621,đỉnh lắm :(((,5
622,Cảm giác như trái tim bị bóp nghẹn nhưng vẫn cố đập mạnh theo những dòng chảy xiết của nhiều cảm xúc lẫn lộn..,5
623,4.25*,4
624,"Hoàn thành xong trong hai ngày :) một phần là do sách mỏng nhưng lí do chính vẫn là nó quá hay
Phương ngữ Nam Bộ đọc đã thấy đáng yêu thân thuộc, còn thêm mấy truyện ngắn hấp dẫn nữa chớ❤️❤️❤️",5
625,"Sau khi đọc xong cuốn này, tui đã quyết định phải mua cho bằng hết các tác phẩm của cô Tư.
Người đâu mà viết hay quá trời hic",5
626,"it was a quick read. I enjoyed the way the author uses her words a lot.
It gives me a lens to Ca Mau where she lives",4
627,"Đau đớn, tối tăm, nghẹn thở là cảm xúc của tôi khi đọc từng trang tác phẩm này. Ám ảnh quá Nguyễn Ngọc Tư ơi!!!",5
628,"Giọng văn của tác giả Nguyễn Ngọc Tư khi nào cũng man mác buồn, đầy chiều sâu trong cái nhìn về hiện thực. Những câu chuyện ngắn hay đầy suy ngẫm!",4
629,"Cái câu nỗi buồn mẹ tôi chắc lấy ở cuốn này của chị Tư quá.
Buồn thúi ruột, thúi gan, thúi cả tâm can mất rồi.",5
630,No.,2
631,25/7/20,5
632,"Nghe thấy nhiều về Nguyễn Ngọc Tư, nhưng giờ mới đọc tác phẩm của chị, và hiểu tại sao mọi người thích tác phẩm của chị như vậy.",5
633,Hay mà buồn quá trời đất. Buồn rớt nước mắt cái độp. Tự nhiên đọc xong khoái mấy từ miền Tây ghê cưng dễ sợ,4
634,"This review has been hidden because it contains spoilers. To view it, click here.",5
635,"Tập truyện ngắn Việt Nam hay nhất mình từng đọc !! Mỗi trang giấy để lại cái cảm giác nhức nhối , đau đớn đến khó tả.",5
636,never forget Vietnamese literature could be sweet candy somehow,4
637,"Đọc xong cuốn này, mình bị ám ảnh theo nội dung rất lâu. Thậm chí còn không dám đọc sách khác của tác giả.",5
638,Mình rất thích giọng văn của chị Tư. xem phim rồi mà đọc truyện mới thấy hay ghê,5
639,"Một cái kết lạc quan một cách khiên cưỡng. Trong tình thế như vậy mà vẫn nhìn bình minh sáng sủa được. Nể! Một là quá mức lạc quan, hai là chai lì mất hết cảm xúc rồi.",2
640,Cuốn sách về những mẫu chuyện sống nước miền Tây. Giọng văn tươi trẻ nhưng man mác buồn.,5
641,"4,5*
Lời văn giản dị, mộc mạc, gần gũi. Cực kì xúc động",4
642,"Đọc chầm chậm thôi, áng văn rất thân tình nhưng cũng xen phần đắng cay. Đến cuối thì thấy mọi thứ vỡ lẽ ra và rồi lại là một vòng lặp địa ngục, khi người ta sống theo những cách khác nhau.",4
643,"[MUST READ]
Chẳng lẽ cho ngàn sao? Ai làm lại chị Tư hic hic :)))",4
644,"- Mỗi con người, mỗi gia đình đều có những câu chuyện riêng, những nỗi đau riêng.
Những câu chuyện của nhà văn mộc mạc, bình dị, đời thường nhưng đều nặng nề,....",5
645,A book is full of sad love.,4
646,Đọc lần 1 để vỡ chữ. Đọc lần 2 để hiểu. Đọc lần 3 để cảm nhận.,4
647,Buồn quá :(( quá buồn. Ko nhân vật nào được hạnh phúc trong truyện của Nguyễn Ngọc Tư,4
648,"Lâu lắm mới đọc được một cuốn hay và cuốn hút đến thế ~ văn phong của tác giả chỉ có thể mô tả bằng 1 từ ""effortless"" ~ (less)",5
649,Lâu rồi mới có một tác phẩm Việt Nam làm mình ưng ý. Đối với mình Nguyễn Ngọc Tư giống như Nam Cao phiên bản nữ vậy,5
650,Cách dùng từ và lựa chọn từ ngữ xuất sắc. Đọc xong cảm giác bất lực và xót xa vô cùng. Cả câu chuyện nhuốm màu đau đớn và tuyệt vọng.,5
651,nhận xét cuốn này thì một chữ “buồn” là đủ.,4
652,Buồn man mác. Tất cả truyện trong tuyển tập này đều buồn não lòng.,5
653,"Tiểu thuyết là nội tâm nhân vật Nương. Buồn, man mác, chầm chậm, và vô định. Đọc xong cảm giác đời người cũng vô định như miền sống nước miền Tây Nam Bộ vậy. Mong manh và phó mặc.",4
654,Trừ bỏ phần ám ảnh sau khi đọc sách thì tuyệt đỉnh,5
655,A meaningful book! I very love it.,5
656,Cuốn sách đầu tiên của tác giả Nguyễn Ngọc Tư mà mình đọc. Và mình sẽ tìm đọc những cuốn khác nữa :),5
657,Great!,5
658,"Tập truyện ngắn Cánh Đồng Bất tận - Truyện ngắn - nghĩ dài
Vẫn là những con người Đất Mũi thân thương, những hình ảnh khắc khoải trong cái nghèo, cái tình. Họ nghèo gì chứ tình thì không, nặng tình đến mãi sau này.",5
659,"Hận thù. Cay đắng. Và hơn hết cả, là Đau..",5
660,Có những mảnh đời như thế...,4
661,"Cuốn sách đầu tiên của năm mới.
Giọng văn cô Tư lúc nào cũng vậy. Lúc nào cũng đơn sơ mà buồn, mà day dứt mãi.",5
662,"Câu chuyện ám ảnh, day dứt về luật nhân quả, về kiếp sống con người, về những số phận thiếu may mắn trong cuộc đời này",5
663,"Giản dị, mộc mạc, hoài niệm, biết về cuộc sống ở miền sông nước ( bảy nổi ba chìm chín lênh đênh)",5
664,"Tuyển tập truyện ngắn Nguyễn Ngọc Tư với những mảnh đời nhỏ xíu, đau khổ, hầu như đều để ngỏ một kết thúc và nỗi buồn xuyên cả cuốn sách.",4
665,It is the meaningful book to experience,0
666,có cần phải viết buồn đến thé hong T__________T,4
667,Tác giả duy nhất có thể khiến tôi bỏ tiền ra mua sách gốc.,5
668,"Cuốn sách đậm chất Miền Tây Nam Bộ. Những cuộc đời lênh đênh, chìm nổi cùng con nước",4
669,Một cuốn sách hay chắc hẳn là cuốn cuốn sách khiến bạn nhớ thật nhiều!!!,4
670,ám ảnh,5
671,"Nhiều câu chuyện được trải lòng. Mỗi câu chuyện là một bức tranh. Một bức tranh buồn nơi xứ miệt vườn sông nước. Từng mảnh đời, từng số phận là những mảnh ghép đan cài vào nhau. Éo le và bi đát.

Gấp cuốn sách lại và tự cảm cho riêng mình. Có cái gì đó buồn. Một nỗi buồn hoang hoải khó diễn tả thành lời.",5
672,"Nguyễn Ngọc Tư đã tạo nên thương hiệu của riêng mình bằng một giọng văn riêng, rất riêng.",5
673,"Cảm xúc cô đọng lại sau tất thảy 14 truyện ngắn là: buồn. Buồn cho những kiếp người sông nước, nghèo khó, lam lũ mà tấm lòng chung thủy, sâu sắc. Bi kịch của họ phải chăng là từ cái nghèo, hay là bởi con người họ sao mà nặng vì chữ ""tình"" quá. Bonus xíu là người Bắc nên nhiều chỗ tiếng địa phương chẳng hiểu lắm :)) (less)",4
674,Giọng văn miền Tây dễ thương mà tình cảm.,4
675,"Những câu chuyện trong này sao mà buồn tênh. Cái nỗi buồn không thốt được nên lời. Hầu như ít thấy sự phản kháng, sự vùng lên của các nhân vật, ngược lại, họ sống chung với nỗi buồn như một phần cuộc sống vậy.
Người ta sống nương theo trời đất, và cũng đón nhận những hoàn cảnh éo le mà họ bị đẩy vào. Họ như con thuyền nhỏ trên dòng sông, trôi theo dòng nước.
Bất lực, không lối thoát.
Đọc quyển sách này mà trầy trật mãi không xong, đọc lúc vui thì lại thành buồn, mà đã buồn rồi còn đọc truyện thế này thì chắc buồn chết mất. Thế là chẳng biết nên đọc lúc nào (less)",4
676,"Mình không ngờ cuốn sách này lại mang cho mình nhiều cảm xúc đến vậy. Thực sự ấn tượng với ngòi bút của tác giả.
Xem phim mình đã rất thích rồi, nhưng đến khi đọc truyện còn thích hơn nữa, mỗi cái có một phương diện xuất sắc riêng.",5
677,"Cho 4* thì hơi ít mà 5* thì lại quá nhiều. Mình đặc biệt ấn tượng với truyện Cải ơi!, Thương quá rau răm và Cánh đồng bất tận. Tác giả phải nói là cực kì có tài trong việc khai thác những khía cạnh rất bé nhỏ giản đơn trong cs, kiểu vì thế nên đọc xong thấy rất mới lạ. Mặc dù những truyện còn lại không được xuất sắc cho lắm. Nhưng tổng thể thì vẫn rất xứng đáng 4.5* ( bonus thêm một tí vì cực ưng cái cover và trang bìa màu xanh đầu tiên, cảm giác như khiến mình gần hơn với mảnh đất Nam bộ í, thích lắm).
p.s Mình là một đứa cực khó tính kén chọn giọng văn, đặc biệt k thích giọng văn hay từ ngữ đậm chất địa phương cho lắm, nhưng truyện này đọc k thấy khó chịu mà còn thấy tác giả sd từ đáng yêu nữa, mình cũng vui vì biết thêm một vài từ lóng của miền Nam hihi ☺️ (less)",4
678,"Lần đầu đọc truyện của Nguyễn Ngọc Tư mặc dù đã nghe danh tiếng của nhà văn lâu rồi.. Và đọc rồi mới thấy, truyện của NNT ""đời"" quá, cái khắc khổ, cái nghèo của người dân nó chân thực, nó hiện thực biết mấy..đọc mà thấy thương xót những hoàn cảnh nghèo khổ, khó khăn của những con người, những hoàn cảnh ấy là có thực trong đời sống, nghĩ đến ấy là cảm thấy lòng buồn.. (less)",4
679,"Can-not-read-fast stories about daily life with love, sacrifice, sadness surrounding by the poor and poorness",4
680,"Vào thời điểm Cánh đồng bất tận tạo nên một cơn sốt trong làng văn VN, mình lại thấy ""ác cảm"" bởi cứ nghĩ đó chỉ là hiện tượng, mà hiện tượng thì có lẽ chỉ là do Ngọc Tư chọn đề tài đặc biệt, cùng với lối hành văn cũng đặc biệt mà thôi. Thế nên đợi một thời gian khá dài đến tận gần 2008 mình mới đọc quyển này. Cảm nhận ban đầu cũng là hơi khó chịu, vì vốn quen đọc văn mượt mà lai láng nên cách dùng từ/câu trần trụi và đậm màu sắc miền Tây khiến mình thấy bứt rứt khó chịu ghê lắm. Nội dung quanh quẩn cuộc sống vùng sông nước, đồng lúa, thân phận con người nhưng cứ có cảm giác mọi thứ dưới cách viết của Ngọc Tư bị lột trần một cách đáng thương. Có thể có những cuộc đời bi thảm như thế, những con người hèn mọn như thế, những cảnh sống không lối thoát như thế, nhưng rồi bị lôi ra ngoài ánh sáng, phơi bày ra một cách ê chề khiến mình đọc mà thương, uất ức vô cùng. Đọc một tác phẩm mà khiến cho mình phản ứng như vậy (mà có lẽ không chỉ riêng mình) thực sự Ngọc Tư là một tác giả không chỉ rất tâm lý mà còn xử lý những biến động tâm lý con người rất tinh tế.
Sách đáng đọc để thấy mình còn rất nhiều cảm xúc với cuộc đời này. (less)",5
681,"Văn cô Tư có gì đó thật kì lạ, cuốn hút và luôn thấm đẫm những ưu tư, trăn trở về con người, nhất là nỗi buồn của họ. Đọc lâu rồi mà vẫn nhớ nội dung một số truyện ngắn trong đây. Kiểu nó ấn tượng quá luôn ấy!!! Fan Nguyễn Ngọc Tư từ đây!!! ❤️",5
682,Rất buồn - một nỗi buồn rất nh,4
683,"Khóc từ đầu đến cuối. Bình sinh mình là người dễ xúc động, dễ khóc nên không lạ gì mà tất cả các truyện ngắn đều làm mình khóc ngoại trừ ""cánh đồng bất tận"". Các truyện ngắn khác đều mang một vẻ buồn man mác, thầm lặng nhưng đau đớn, cả đời không nguôi ngoai nổi. Nhưng nỗi đau của "" cánh đồng bất tận"" lại là nỗi đau đến chết lặng, ""bất tận"" như cánh đồng, như đàn vịt, có nỗi đau nào mà con người ghét con người đến nỗi đi làm bạn với vịt. Chắc sẽ không dám đọc thêm tác phẩm nào của má Tư nữa, cái buồn gì đâu mà ám ảnh hoài không dứt! (less)",5
684,"Mình rất thích ngôn từ dùng xuyên suốt cuốn sách. Cách kể chuyện chân thật và đậm chất miền Tây Nam Bộ. Qua lời kể của Nương, ta cảm nhận được những mảnh đời lênh đênh bất hạnh nơi sông nước. Mãi tới cuối cuốn sách, ta mới hiểu rằng sự thật có lẽ không chỉ được đánh giá bằng mắt mà còn bằng trái tim và tâm hồn. Bao nhiêu bất hạnh của gia đình Nương cũng bắt nguồn từ sự thiếu cảm thông ấy.",4
685,Hay nhưng buồn quá 😢,5
686,"Đây là cuốn đầu tiên mình đọc của cô Nguyễn Ngọc Tư, rất ấn tượng về giọng văn gãy gọn đúng trọng tâm của tác giả, muốn nói gì thì đi thẳng vào vấn đề, không lan man, không dài dòng. Ngoài ra, tác giả cũng dùng khá nhiều giọng vùng miền, bản thân mình khoái cái này vì nó là đặc quyền của tác phẩm viết bằng tiếng việt chứ không phải được dịch ra thông qua dịch giả.
Bản thân mình không thích truyện ngắn vì quan điểm của mình là truyện ngắn thì không thể mô tả quá tốt về diễn tiến tâm lý của nhân vật. Nhưng thứ truyện ngắn làm rất tốt là nêu vấn đề và đưa yếu tố luận một cách nhanh chóng, giúp nắm bắt cực lẹ.
Cuốn “Cánh đồng bất tận” cũng hiển nhiên trở thành 1 cuốn tiêu chuẩn của truyện ngắn. Còn hay hơn nữa khi sắp xếp “Cải ơi” mở đầu cho 1 chuỗi buồn khó giải quyết, không nói lên lời và kết thúc bằng “Cánh đồng bất tận”, được kể lại bằng giọng trẻ con. Truyện nào cũng buồn, mà kiểu nổi buồn khó không thể nói, miên man, sâu sắc, bám lấy bản thân như cái bóng hiển nhiên nó ở đó bao ngày mà giờ ta mới nhận ra.
Câu chuyện mình thấy hay nhất là “Cuối mùa nhan sắc”, thật tiếc khi thấy 1 nội dung đẹp như vậy mà lại bị kết thúc ngắn quá, khoảng 13 trang khổ nhỏ. Tui không đành lòng, nhưng nó buồn mà buồn đẹp, không bị drama quá, không bị hình tượng quá. Nói về thần thánh hoá nhân vật tui thấy trong này có vài truyện như vậy, kiểu tạo hình tượng quá là hoàn hảo về mặt cảm xúc, đến nỗi làm mình thấy bị sượng vì lạ quá.
“Một trái tim khô...” là truyện mình thấy kì nhất, drama quá. Mọi thứ cảm xúc được xây dựng trên mẫu người quê điển hình rồi sao mà thấy xấu xa và nặng nề quá. Truyện này còn bị điểm kì, nhân vật chính bị đâm 2 nhát ở bả vai, được chẩn đoán là bệnh lý tâm thần sau sang chấn (xin lỗi mà tui quên chính xác bị gì rồi) mà lại nhập viện nằm ở khoa ngoại thần kinh, thiệt vô lý hết sức à. Đang hay, đang mood cái vậy á, giận cô tác giả ghê gớm. Không biết vì cổ nhầm lẫn tâm thần và ngoại thần kinh hay sao mà viết kì vậy hay là nhân vật sau bị đâm thì té xong chấn thương đầu, mà vậy cũng phải cho người ta biết bà đó bị gì chớ.
Nhìn chung thì đây là tác phẩm hay, dễ cảm nhận mà buồn lắm. (less)",4
687,"giọng văn đậm chất miền Tây Việt Nam, từng câu chứ đều uyển chuyển, trần trụi, sau tác phẩm này thì Nguyễn Ngọc Tư là nhà văn Việt Nam yêu thích của mình.",4
688,"How he made this: a spoon of sorrow, a spoon of cuteness and then sprinkled some positivity on top
Bang! Now you are able to laugh and cry at the same time :)",4
689,"This review has been hidden because it contains spoilers. To view it, click here.",4
690,i think it will be a good book,5
691,"Những câu chuyện về những phận người nhỏ nhoi, lênh đênh trên sóng nước mênh mang của miền Tây Nam Bộ, bên bờ những con kinh, con rạch ngoằn ngoèo, hiu hắt của vùng đất Mới được Nguyễn Ngọc Tư kể với cái giọng nhẹ tênh mà đầy sức mạnh. Bởi thế, niềm vui ít ỏi có lúc vỡ òa mà sau đó còn râm ran lan tỏa tới từng thớ da thớ thịt, bao nhiêu nỗi buồn tưởng chừng rất nặng nề, mệt mỏi mà hóa thành niềm day dứt cứ trở đi trở lại khôn nguôi. Mấy cái tên nhân vật, địa danh miền Tây đọc lên nghe sao mà xa xôi trúc trắc, cùng với ngôn từ gợi hình, gợi tiếng càng khiến đồng khơi, trời cao thêm rộng, tiếng bìm bịp thêm thê thiết, tiếng vỗ nước oàm oạp của mái chèo thêm xa vắng.

Những câu chuyện cuối cùng thật ra cũng là về cuộc đời, nỗi niềm tất thảy con người nói chung. Khi đọc Cánh Đồng Bất Tận, người thành phố vì thế hoàn toàn có thể đồng cảm, tìm thấy một phần tâm hồn mình ở đó. Đấy cũng là nhờ Nguyễn Ngọc Tư đã rung động sâu sắc trước đời sống, rồi truyền tải lại rất thành công và vô cùng nhân bản. Thỉnh thoảng giữa lúc đọc quyển sách này, tôi lại thấy mắt mình ầng ậc nước.
(less)",4
692,"Mình phải mất đến gần cả một tháng để đọc hết quyển sách nhỏ tí này. Mỗi lần đọc trước khi đi ngủ là lại toàn thở dài, những trang sách với những câu chữ nặng nề đến khó thở. Có những câu chuyện mở đầu thật hay, thật sáng sủa, nhưng tác giả cho đi tàu lượn thế nào mà kết cục của các nhân vật cứ thế buồn bã. Đến truyện ngắn cuối cùng thì đúng là đỉnh của tàu lượn, tác giả cho người đọc đi hết cái khổ cái nghèo của nhân vật Cha, rồi Chị, rồi Điền và cuối cùng là Nương. Cái kết như một tiếng kêu váng lên ôi sao cuộc đời sao mà khổ quá, cái vòng tròn nghèo đói xác xơ này đến lúc nào mới kết thúc, hay chính những nhân vật này cũng không còn lựa chọn nào để thoát khỏi cái nghèo này nữa.

""Là trẻ con thì đôi khi nên tha thứ cho những lỗi lầm của người lớn"". - câu kết tập truyện với bao từ láy tượng hình, những từ gốc rất ""miền Tây"" và bằng ngôn ngữ giản dị nơi sông nước, không quá bị luỵ mà đau thấu tận tâm can. (less)",4
