,text,rating
195,"Nội dung sách ko sát với Tên sách. Đọc Tên sách mh nghĩ Sách nói về Cách thức xây dựng một lối sống khoa học, kỷ luật hướng tới sự tự do tài chính và cuộc sống. Nhưng đọc sách mới biết ko f vậy. Nội dung sách là gì mh cũng ko gọi tên đc vì nó quá chung chung và lan man. 
1. Một là Sách giống như 1 bữa buffet thập cẩm nhiều món nhưng nhạt nhẽo. Tác giả bày tỏ quan điểm về lối sống của nhiều người, đưa ra nhận xét và lời khuyên. Tuy nhiên nội dung hời hợt, không sâu, bố cục cũng ko logic, đọc 1 hồi rồi cũng ko thấy đc nội dung chính là gì.
2. Hai là 80% nội dung sách là kể chuyện với cả trăm ví dụ về cả trăm con người mà chẳng ai biết những người ấy là ai để mà xác thực thông tin. Đây là vấn đề chung của các sách Self Help
3. Ba là Các ý kiến của tác giả phần nhiều là một chiều, nửa vời, khi đọc mình có cảm giác tác giả chưa thực sự là người trải đời đủ để viết một cuốn sách mang tính định hướng tư duy cho người khác.
4. Bốn là cóbmột điểm mình ko thíc ở sách là tác giả có sự phân biệt tầng lớp giai cấp giàu nghèo, tri thức, đẳng cấp, thượng đẳng....

Tuy nhiên mh nghĩ Sách sẽ vẫn phù hợp với những người trẻ, chưa từng trải, cần những lời khuyên mang tính vừa động viên vừa thách thức",1
196,"Giọng văn của mấy tác giả Trung Quốc nó ngang phè dạy đời kiểu gì ý.

Và cũng có thể khi tác giả nữ Trung Quốc, viết với đối tượng độc giả là nữ, thì chẳng ăn rơ gì với một thằng con trai đã quen đọc self-help Âu Mỹ như mình.

Cái tựa sách rất lừa tình. Không liên quan gì đến việc làm sao để trở nên kỷ luật hơn.

Mà nó gồm rất nhiều mẩu truyện nhỏ về cách sống, suy nghĩ.

Thôi đọc Vãn Tình cho nhanh. Thực sự chẳng khác gì Vãn Tình viết cho lắm. Cùng kiểu style, cùng kiểu lên gân đạo lý.",2
197,"Cá nhân mình thấy bản thân không hợp với cuốn sách này.
Nội dung lan man, thiết kế bố cục rối mắt, đặt tiêu đề không tóm gọn được nội dung. 
Đặt cạnh các cuốn sách khác cùng chủ đề mà mình đang có thì mình thấy khá tiếc vì đã bỏ tiền ra mua cuốn sách này",3
198,Sách tổng hợp những câu chuyện nhỏ của tác giả Trung Quốc. Tuy nhiên những câu chuyện đó chỉ là dựa trên kinh nghiệm của tg. Nên khi đọc cảm giác không hiểu sâu được tại sao tg hành động như thế. Dẫn đến khó áp dụng thực tế,3
199,"Về hình thức thì mình thấy rất ổn, nhưng nội dung thì không có gì nổi bật, chỉ mới nói về bề nổi của vấn đề chưa đi vào chi tiết như kiểu chỉ mới là một dàn bài sơ lược chứ chưa phải là bài làm hoàn chỉnh.",3
200,"mua xong tiếc xiền quá, biết thế để xiền mua quyển khác. nội dung thì toàn mấy câu khích lệ nghị lực và mình thì ko còn thích đọc thể loại kiểu này nữa rồi",2
201,"Là tổng hợp các câu chuyện, mình thấy hơi vụn vặt. Chưa có tính thực tiễn áp dụng mà chỉ dừng lại ở truyền động lực.",3
202,Bình thường. Có thể thích hợp cho các bạn trẻ. Tác giả chỉ ngoài 30 nên có lẽ chưa đủ sâu sắc để viết cuốn hút hơn.,3
203,cảm nhận như đây là những bài tập làm văn kể chuyện đời tư của những cá nhân xa lạ....,1
204,"Được mỗi cái tên, mấy câu chuyện chung chung, nội dung chả có gì. Đọc phí thời gian, phí tiền",1
205,"Không như mong đợi, nhưng vẫn khá có ích cho các bạn trẻ lứa tuổi học sinh sinh viên",3
206,"Nội dung lòng vòng, không phản ánh đúng tiêu đề. Mua phí tiền!",1
207,"sách nói lan man, nội dung ko liên quan đến tên sách mấy",1
208,nội dung thì mình đã đọc cũng nhiều rồi,3
209,"Bình thường, phù hợp với phụ nữ chưa ck",3
210,"Nội dung đơn giản, đọc cho vui",3
211,"Ko qá xuất sắc, đọc giải trí",3
212,nội dung chủ quan hơi nhiều,3
213,Nội dung sách quá nông cạn và hời hợt.,2
214,nội dung hơi khô khan....,2
215,Sách này nội dung bình thường ko có gì đặc biệt,3
216,"dịch khó hiểu, câu văn lủng củng, làm mất giá trị cuốn sách",1
217,"đối với mình sách luôn là khó tàng kiến thức lớn nhất,cảm ơn tác giả của cuốn sách rất nhiều",1
218,"tạm được  ,jjkhggffghhjjj",3
219,nội dung và cách trình bày sách chưa thật sự hay,3
220,"Sách khá dễ đọc
Nên tham khảo",3
221,"Tập giày nhất nhưng cũng là tập thất vọng nhất. Cảm thấy phong độ viết của tác giả xuống rõ ràng. Tình tiết truyện đi vào lối mòn, tuyến nhân vật không cho thấy sự phát triển, xử lý cao trào ko thuyết phục (nếu ko muốn nói là khá trẻ con). Dành rất nhiều thời lượng miêu tả nhân vật mới là cô công chúa thảo nguyên, nhưng lại là nv thừa thãi ko có tác dụng gì (spoil nhẹ: mình ko hiểu tại sao tác giả tập trung miêu tả rất nhiều nhưng cuối cùng lại cho cô công chúa này đi yêu garay, một nhân vật phụ cũng nhạt ko kém, thành ra sự xuất hiện của cô công chúa này ko có tác dụng gì trong việc phát triển tình cảm và diễn biến câu chuyện của tuyến nhân vật chính). Tập này làm mình phải cân nhắc còn nên theo dõi seri này alexis nữa không?",3
222,"quyển sách này hơi mang hướng độc đoán  và có những suy nghĩ phong kiến như trọng nam kinh nữ ; cổ hủ khi coi việc không lập gia đình là bắt nguồn từ đi du học ,không lập gia đình là bị dị  nghị ,là đồng tính và 1 số các chi tiết khác .Bên cạnh đó thì cũng có 1 số cái rất hữu ích .tóm lại là khá thất vọng về sách",3
223,"Mình mua vì đọc review của mọi người, tất cả mng đều khen, nhưng thực sự mình không có cảm xúc với cuốn sách này lắm, đọc thấy bình thường í",3
224,Tên thì hay nhưng nội dung thì bình thường.,2
225,sách gây nhàm chán.Mình còn chưa đọc hết.Mình ko thích.,3
226,Bìa trầy và bụi bặm.,2
227,Cũng thường.,3
228,"Nội dung khá vớ vẩn. Phí tiền. Bạn tưởng tượng cách đọc sách của tác giả thế này:
1. cầm sách lên cảm nhận( hút nặng lượng theo ý tác giả🤣🤣)
2. Lật sách vèo vèo, ko cần đọc để não tự ghi nhớ (chắc nhiễm phim lucy)
3. Lật đại vài trang rồi đọc những từ quan trọng.
4....
5....
Nói chung 1 cuốn đọc 20 phút, ngày đọc chục cuốn.
....
Đang thắc mắc đưa cho ông tác giả cuốn H.P đọc kiểu này rồi bắt ổng kể lại câu chuyện thì chắc vui lắm.",1
229,"Sách hay, đọc xong có cái nhìn mới về việc đọc sách",1
230,"Nội dung sách rất chung chung, không có gì nổi trội.",3
231,"Luật hấp dẫn và các thứ nghe thì hấp dẫn thật đấy nhưng cuốn sách này ko hề hấp dẫn các bạn ơi ㅠㅠ Sách sặc mùi pr chèo kéo, diễn giải lan man bay cao bay xa đọc mệt lắm mọi ng ạ. Mình đọc mà có cảm giác như tham gia 1 buổi họp của bọn bán hàng đa cấp ấy. Ừ thì nếu dự đến cùng cũng sẽ tới cái phần bạn kiếm ra tiền dễ dàng tốt đẹp ra làm sao. Cơ mà mình vẫn ko đọc nổi dù đã cố.",1
232,"Cá nhân mình cảm thấy cách tác giả truyền tải ko phù hợp với mình, nhiều chỗ lặp lại",3
233,Hiện tại mình không hợp nó,3
234,Hơi khó hiểu,3
235,"Về nội dung: Sách khá hay nhưng ở nửa đầu khá nhàm chán, càng về sau thì hay hơn, đôi lúc viết khá lan man và có một số lỗi chính tả hoặc dư chữ. Còn hình thức của sách thì giấy sách tốt nhưng gáy dễ bung. Sách bị trầy khá nhiều. Nói chung thì nội dung sách ổn nhưng hình thức thì không tốt lắm.",3
236,"Sách gõ vào nhu cầu của hs hiện nay, nhg để ứng dụng vào cs là 1 quá trình khổ luyện",3
237,chán.đừng tin quá nhiều vào review online,1
238,sách viết dễ hiểu nhưng khá chung chung,3
239,"Sách của cụ Nguyễn Hiến Lê thì tốt rồi, nhược điểm tổ biện soạn đôi khi gõ lại sai chính tả, dính chữ (túm lại là làm không kỹ - không xứng với chất lượng dùng từ của cụ). Keo gáy cần làm kỹ hơn không thì sách sẽ bị bong sau chỉ đôi lần đọc. 

Thời của cụ thì tất nhiên là phải dùng từ cổ như đúng rồi, chỉ sợ các bạn từ 8X trở đi đọc không hiểu, nên bị mất mạch tưởng tượng. Cần kiên nhẫn.",3
240,"Cuốn sách hay nhưng ko xuất sắc..sâu xa là việc gây dưng một hình ảnh, hình tượng của chung ju jung nói riêng và huyndai nói chung. Vừa là một tự truyện và cũg là một cách marketing làm hình ảnh của cây đại thu chaebol hàn quốc",3
241,Bình thường cho đánh giá bình thường,3
242,"Quyển sách là những góc khuất trong con người, cách người ta khai thác sự thật từ dữ liệu lớn. Khai thác được nguồn dữ liệu lớn, ta sẽ bất ngờ về TG lắm",3
243,"Sách có quá nhiều chữ, thông tin đọng lại ít. Đọc hơi mất thời gian.",3
244,hơi khó đọc hiểu nên dễ chán,3
245,Không hay và nội dung không được như tựa sách.,1
246,"Sách viết không hay, ko phù hợp",2
247,mình thấy hình thức cũng ổn lắm và mua xong mới thấy lời giới thiệu đc viết bởi TS Lê Thẩm Dương mà mình thì rất thích thầy . nên mình hy vọng sách cx đáng đọc . ( là ng đầu tiên review sách này nhé ) . 😊,3
248,"Cả cuốn sách không có lấy 1 cái ảnh minh hoạ,ít ra viết đến người nào có 1 tấm ảnh người đó chứ !
Nội dung tạm được",2
249,Sách cũng hay nhưng ko phải là suất sắc.,3
250,"con nít quá, đọc giải trí thì được chứ không giúp ích gì nhiều",3
251,"ko có gì đặc sắc, tạm ổn.",2
252,"sao đọc mấy trang đầu nghe nó lằn nhàng , chán chả có cảm hứng đọc vậy trời.
Trình bày sách quá chán , một đoạn dài dằn dặc với các câu hỏi . 
Bước đầu hơi bị thất vọng về cách trình bày , cảm thấy không có hứng thú .",3
253,"nội dung bình thường, có phần rời rạc",2
254,Mình thấy sách đọc hơi khó hiểu.,1
255,Sách này ko hay lắm,3
256,"Nội dung sáo rỗng, thiếu thực tế",1
257,Nội dung không hay như đánh giá,3
258,"Cuốn sách mỏng, 1 nửa cuốn được viết những câu châm ngôn, 1 nửa cuốn được ghi những lý luận, triết lý về cuộc sống xoay 4 mùa Xuân Hạ Thu Đông từ đó dẫn dụ cho người đọc tới việc lập kế hoạch theo mùa vụ. 
Lối hành văn nhẹ nhàng, dễ đọc, dễ hiểu. Với mình thì không thích đọc châm ngôn cho lắm nên chỉ đọc được 1/2 cuốn sách thôi.",3
259,"3 cuốn này mình chỉ đọc đước đúng cuốn trí tuệ của người xưa kể về các câu chuyện thời nhà binh, còn lại 2 cuốn kia sử dụng hán ngữ , thực sự mình chưa đủ trình để thấu hiểu, nên không thể đọc được.",2
260,"chán phèo, đọc hụt hẫng thế",2
261,Sách ko hay cho lắm !!!!!,3
262,Sách Đạo lý làm người in sai kiến thức lịch sử trầm trọng. Trang 16 và 17 của sách đề cập đến điển tích PHÓNG HỎA HÍ CHƯ HẦU (ĐỐT LỬA TRÊU CHƯ HẦU) của Chu U Vương nhà Tây Chu là để làm cho mỹ nhân của ông là nàng Bao Tự cười chứ không phải là Đát Kỷ. Sách in sai kiến thức như vậy những ai không biết đọc phải thì phải làm sao đây???,1
263,văn phong chưa lôi cuốn lắm,3
264,Không hay lắm,2
265,"Bình thường, không đặc biệt.",2
266,Sách tóm tắt những điều hay ho nhưng không hay lắm,3
267,:) xét theo một góc độ thì hay nhưng không phải là chân lý,3
268,"Nội dung sách tạm được, đọc xong không áp dụng được nhiều, hình thức sách đảm bảo.",3
269,"Đa số về trải nghiệm cá nhân , không có nghiên cứu trên những người khác",3
270,"Mình mua sách vì recommend của chị Sun nhưng kb là vì không hợp gu của mình hay sao mà mình đọc ko vào. Mục lục là một loạt các mục: Đừng+thế này thế kia. Riêng mình cảm thấy văn phong hơi cứng nhắc, thậm chí có chút khắt khe khi nói về những người lớn tuổi, tác giả như vẽ lên một loạt những người thô lỗ bất lịc sự trong cuộc sống. Nếu bạn muốn tìm lối dẫn dắt tinh tế, lạc quan, hoặc bạn đã có kiến thức tương đối về kĩ năng mềm thì mình thấy cuốn này không cần thiết.",2
271,"theo quan điểm của mình ,nội dung là nhung vđ nham chán, lối viết ko hấp dẫn lắm.",3
272,"Nội dung ko có gì đặc sắc, sách in không đẹp.",1
273,chất lượng không như cam kết,1
274,"Tính đến thời điểm này thì mình cảm thấy sách viết hơi có một cái j đó mơ hồ, không đc  như kỳ vọng. Thấy có chút j hợp với người lớn tuổi hơn mình. Biết đâu một ngày nào đó sau này khi 40 lại thấy hay?",3
275,"Sau khi đọc xong, ko thấy ấn tượng lắm",2
276,"Đọc tạm ổn ,không giải quyết vấn đề như giới thiệu",3
277,"Chất lượng in ấn: Không tốt. Quyển sách không nặng, mình lật nhẹ nhàng nhưng chưa gì các trang gần cuối đã bung keo.

Chất lượng dịch: tệ, không trôi chảy, sắp xếp câu cú lủng củng, nhiều đoạn mình đọc mãi mới hiểu là muốn nói gì và thậm chí có đoạn mình bỏ qua vì đọc đi đọc lại mãi vẫn không hiểu. Vài đoạn như bê nguyên từ google dịch vào, dịch word by word mà không sắp xếp lại ngữ pháp, và thậm chí là dịch sai ngữ cảnh.

Chất lượng kiến thức: 3 sao là dành cho tác giả. Nếu mình biết dịch tệ thế này thì mình thà đọc bản gốc tiếng Anh.",3
278,"cuốn nói về óc sáng suốt, thuật tư tưởng gần như mình đọc cũng không hiểu được nhiều, và theo mình nghĩ nó mang kiur thời phong kiến ngày xưa tư tưởng nho giáo thơ ca, nên mình không hiểu lắm.",2
279,sách bình thường. không thú vị mấy,3
280,"sách đọc cũng được, ngắn gọn",3
281,"sách hay, nội dung dễ đọc.",1
282,sách rất hay và ý nghĩa..,3
283,Sách có nội dung bổ ích,3
284,Không thích lắm.,3
285,ko hay giá hơi mắc và hơi chán,1
286,Sách chưa đọc nên không biết nhận xét thế nào. Nhưng đc cái mình thích,3
287,"Lỗi chính tả trong sách khá nhiều, nhiều câu chuyện đọc như google dịch, mong rằng nhà xuất bản đọc được những dòng này",2
288,"Cuốn sách nhỏ mỏng và hơi thất vọng vì thiếu căn cứ khoa học, hơi thiên về cảm tính tôn giáo. 
Riêng mình thì thấy k có giá trị gì nhiều",3
289,"Các bạn nhìn vào ảnh mục lục mình đã chụp để biết rõ hơn review của mình nhé! 
Ở phần đầu, từ lời mở đến hết chương 1, mình thấy sách viết ổn, không có gì để chê. 
Đến chương 2 (nếu các bạn để ý số trang thì chương này chiếm khoảng 80% quyển sách) là chương ""định vị bản thân"". Theo cảm nhận của mình thì phần này viết như kiểu mấy quyển sách self-help. Nhưng có lẽ là mình đã quen với văn phong mới mẻ và cuốn hút người đọc của thể loại self-help, nên mình thấy cách viết trong sách này hơi.......... văn mẫu nghị luận xã hội. Nghĩa là không giáo điều nhưng cũng không help lắm mà cảm tưởng như mình đang đọc tuyển tập văn mẫu chia theo các vấn đề nghị luận để ôn thi đại học hơn... Điều này khiến mình khá thất vọng. 
Đọc đến chương 3, là chương về hướng nghiệp, và cũng là phần mình mong đợi nhất, thì không may lại là phần mình thất vọng nhất. Vì nếu muốn được hướng nghiệp, cuốn sách sẽ dẫn bạn đến trang web của Nova và đưa bạn vào một quy trình hướng nghiệp CÓ trả phí........ 
Sau sự thất vọng này thì mình lật đến những trang cuối của quyển sách được ghi rất hoa mỹ (các bạn xem đề mục trong phụ lục) thì thực chất toàn là ảnh mang tính giấy tờ chứng nhận và feedback mà đối với mình là mang màu sắc PR. 

NÓI TÓM LẠI, quyển sách này được nhắc đi nhắc lại là với sứ mệnh vì một VN hùng cường hơn, nâng cao chất lượng nguồn nhân lực VN...  Thì mình thấy là chỉ góp phần RẤT NHỎ mà cái 196.000₫ bạn bỏ ra để cảm nhận được sứ mệnh họ đang muốn mang lại, nằm ở phần DỊCH VỤ HƯỚNG NGHIỆP TRẢ PHÍ TRÊN WEB. Kiểu như cuốn sách và 196.000₫ của mình chỉ là bước mua một kiểu PR của Nova, để biết đến và click vào xem webpage của Nova thôi vậy. 
Xét về góc độ là cung cấp ""Hành trang trên đường mới"" (chắc là với sự xuất hiện hào hùng và dài dằng dặc của chương 2) nghĩa là xét về góc độ self-help book thì mình thấy quyển sách này không đặc sắc và hỏi mình có muốn giới thiệu cho người khác không thì câu trả lời của mình là... Không ạ, kể cả nếu muốn đọc văn mẫu nghị luận xã hội thì mua đúng loại ở hiệu sách, có chất lượng và còn có giá cả tương xứng ý bạn.",3
290,Mình mới mua về đọc được 1 chương thì thấy chưa phù hợp với bản thân. bạn nào cần đọc thì mình để lại giá 100k nhé,2
291,"🍎🍎Đây là cuốn sáh đầu tiên mình mua của dịch giả Nguyễn Hiến Lê, nhưng Quá thất vọng khi mua cuốn này. 

🍎🍎Cuốn sách nói vêd những vấn đề thường gặp trong cuộc sống thường ngày, tuy không mới nhưng được tác giả khai thác để nói lên.

☘️☘️Không biết là người dịch đã dịch nguyên văn bản gốc hay là có chỉnh sửa gì không, mà ngôn từ cuốn sách lủng củng, vòng do, không mạch lạc chút nào, đọc rất khó hiểu.",1
292,Giấy ko được đẹp. Nội dung ko hay lắm. Toàn mấy cái chung chung,2
293,cũng tạm được,3
294,Nội dung khá bình thường.,2
295,Thực sự không có gì cuốn hút và đặc sắc trong ấn bản này.,2
296,"Mình cũng là người dễ đọc nhưng thật sự cuốn này nói quá lang mang, ngôn từ thì lủng củng và sử dụng các câu chữ khá khó hiểu. Toàn lý thuyết sáo rỗng! Đây là quan điểm mình có thể mình không hợp nhưng biết đâu phù hợp với nhiều người. Trân trọng!",1
